id	filename	md5	size	state
ab89fbc4-7f8e-4740-b722-de5446a6923b	nationwidechildrens.org_ssf.TCGA-AC-A62Y.xml	95db5ad3532790898cb69e594f591ad3	14804	released
dcf241dd-324c-4f27-a3ad-dc7ef885045a	nationwidechildrens.org_ssf.TCGA-AR-A1AV.xml	3fb87d23e277ae807b0e6e6b4bbc2181	15724	released
f5014475-5706-4250-8c71-76091f59d1f3	nationwidechildrens.org_ssf.TCGA-A8-A08R.xml	61d29bd6752ecf3360945aec5f87cb7f	15707	released
365922fc-fc37-447e-89c0-8f936a1be017	nationwidechildrens.org_ssf.TCGA-JL-A3YX.xml	95e2a8f866fee5dcfa40a2eed1b9350d	14823	released
3177aaf1-5dce-4f69-be73-6a397b454ad7	nationwidechildrens.org_ssf.TCGA-AR-A2LH.xml	66ec216e18099824b07ff8ca62aa0c11	15837	released
5d0c1195-982f-493a-8575-848e69c414cb	nationwidechildrens.org_ssf.TCGA-3C-AAAU.xml	52c58518c5791ff2199a966616aa32e0	15027	released
6815e665-6f9f-43d0-87a5-591d232a9766	nationwidechildrens.org_ssf.TCGA-AO-A128.xml	99dbf124ede3785f184fb7d5714f1289	17686	released
299fc552-f6d0-449a-8277-6c95a257533d	nationwidechildrens.org_ssf.TCGA-A2-A0YD.xml	67507bbab2548f40131ea97d9967a0f2	15757	released
9691598c-1c1d-4a3b-b429-327dbf0e5746	nationwidechildrens.org_ssf.TCGA-AC-A3QP.xml	8a26201c64ede234b949fdb718589f9b	15717	released
d5cf7895-91a4-42a6-bf51-e63c075ce4f8	nationwidechildrens.org_ssf.TCGA-AR-A1AR.xml	cdbbcc092e0e3b26eb4bbc0149e76cc3	15725	released
b9e0fefa-4481-484f-9527-96690fbde1e9	nationwidechildrens.org_ssf.TCGA-E2-A1LE.xml	99a2581ad801576850b2fb92752363d8	15727	released
abb2f3e2-5d40-49c1-ab95-3bcace9978a3	nationwidechildrens.org_ssf.TCGA-E9-A227.xml	1d89a003d74d35ad91c03ab265258b29	15647	released
24e4d436-073f-4357-b049-17ed9070ca52	nationwidechildrens.org_ssf.TCGA-B6-A0I6.xml	a7a9df53410430a06dbf318ac79e357d	15665	released
0e84d122-11c0-4a65-91b1-eac7fd7bcf9f	nationwidechildrens.org_ssf.TCGA-E2-A15L.xml	ed5d709ac20dc2fd2a57f5214a0e62fd	19089	released
383e34d5-8349-4d2b-aee8-b1531578220d	nationwidechildrens.org_ssf.TCGA-A7-A6VW.xml	9c67d5bcdd30add89e401a4f000957d8	14784	released
08d4a3f9-2721-4387-abee-3cdc5f85fd43	nationwidechildrens.org_ssf.TCGA-BH-A28Q.xml	4a34b15f147b515cdbf40d2733b32fa9	15694	released
7bd17ab1-64f5-476f-baa4-a6816e86a9e7	nationwidechildrens.org_ssf.TCGA-E2-A1IJ.xml	92c0fc20f7348952f19c74b7e0346bc4	15710	released
2483d0b9-1ddb-41a7-bf39-e9187fae9a9b	nationwidechildrens.org_ssf.TCGA-AO-A03R.xml	33cb9b5f94a8ab3c91091b0ad9947b78	15675	released
50df7769-b01d-4ca1-9527-c960b741c82f	nationwidechildrens.org_ssf.TCGA-AN-A0XL.xml	4f5f1a613c629ed2d2d66fcdf4db58c0	14672	released
4b3d4279-284b-4174-8631-6976e4f55dd6	nationwidechildrens.org_ssf.TCGA-A7-A6VY.xml	ecf5d11da9ebce7948cac0ca2f06c1f1	14784	released
c8a077a1-663c-45dd-bf46-acc406e8d7ce	nationwidechildrens.org_ssf.TCGA-E2-A156.xml	c35d570b0ab6d94ebd500707f2f1936a	15782	released
a4ee8974-7bce-4a7d-bafc-d87f283a5ed9	nationwidechildrens.org_ssf.TCGA-AR-A24Q.xml	bd5420f434fb00ff805f95e326ef91b7	15787	released
f4d55139-0a17-41ad-b5fa-e21f1df5e714	nationwidechildrens.org_ssf.TCGA-E2-A14X.xml	61b6a512959404665fc308c7936cfd04	15784	released
ab86910c-9e18-4943-a87b-2eb1f20284f1	nationwidechildrens.org_ssf.TCGA-AN-A0AL.xml	b408027052f85d4a9a7adc7c97ca89d3	15520	released
f71834c7-b780-44a8-b2bd-8ecbb17b9313	nationwidechildrens.org_ssf.TCGA-A2-A0YL.xml	f3134acb1850abe56c2bf79fa5c562cd	15759	released
c5f12a27-f109-4dc4-91fd-46ebf0df114f	nationwidechildrens.org_ssf.TCGA-BH-A1F5.xml	6f28392494436640f42c43d1ecc8cf1e	15734	released
169f2e7b-31c2-4e5e-980c-3bf8236bf790	nationwidechildrens.org_ssf.TCGA-AO-A1KS.xml	8e6f2abf770a7bab0f979c598a541832	15774	released
b3d4867e-803e-47f0-8236-eb3e9bf14f39	nationwidechildrens.org_ssf.TCGA-A2-A0T2.xml	4d3242bcef9436c01ba795a2bf8ede17	15675	released
b59d91a8-f30f-4aea-88c6-bd438869169b	nationwidechildrens.org_ssf.TCGA-A7-A4SA.xml	ff892521c18f9402e0849b6821925ae7	17934	released
54a3d084-9974-4c64-98a7-0e22c88a0de8	nationwidechildrens.org_ssf.TCGA-E2-A1AZ.xml	ef342310c1d920bace83fdef95334f5e	15708	released
e7b6cc86-c5bc-4e31-a9dd-ad4030e6c945	nationwidechildrens.org_ssf.TCGA-LL-A441.xml	b139848b5761ae8d0b47f20f46951cfb	14785	released
e0ffa78a-9e83-4ac8-9db6-bfafea038875	nationwidechildrens.org_ssf.TCGA-A7-A3J1.xml	1ba11825b2e927c0beec5c7814a36f5f	15710	released
dcb034ad-98aa-44b5-a3cd-e943b7310d70	nationwidechildrens.org_ssf.TCGA-A1-A0SO.xml	d49254394cc6d850d74095284c2c4933	15697	released
55069259-f7f3-4f97-b5fa-57729bd91aa5	nationwidechildrens.org_ssf.TCGA-AR-A1AW.xml	dc493b3220d2a661ed7ab94930ee960a	15724	released
4c328778-547f-4548-9461-7ebfafadc004	nationwidechildrens.org_ssf.TCGA-E9-A1N8.xml	b0df51499bb51b38ee722c7692c9de1f	18963	released
e202b465-0a5c-4b4d-b832-864a9c72cb9b	nationwidechildrens.org_ssf.TCGA-EW-A1P0.xml	a4be2ae73c3b0d5fee5d5c5483af27fa	15749	released
50288d8f-a0f5-49e7-9ac2-2fb86d5f36d4	nationwidechildrens.org_ssf.TCGA-BH-A0GY.xml	da736fe05fd89921b672c5670adfe941	15683	released
a2837e7e-c9aa-4731-a54e-f731b966da84	nationwidechildrens.org_ssf.TCGA-A8-A08G.xml	e25edfe17210efc51e4611b27f7e264f	15704	released
94fb1316-7e0e-4cef-b7ba-eaef3f286c10	nationwidechildrens.org_ssf.TCGA-BH-A1FL.xml	d90f806fc79699ab1f5cce49b51f2f7e	17638	released
ab75a020-6593-413f-af16-1557e7aadc00	nationwidechildrens.org_ssf.TCGA-5L-AAT1.xml	4a7cf3dbcba38fad3f315c2d85b06454	14819	released
f13d5acb-5837-4b47-8221-e62cdfed6649	nationwidechildrens.org_ssf.TCGA-E2-A150.xml	38dce5d1562bd0588d93aa34a5dff6fe	15710	released
3a9847dc-2b0f-47de-aaee-deb6e0e3bd54	nationwidechildrens.org_ssf.TCGA-E9-A24A.xml	a5747fd1aa47cea554941b047b6043e8	15641	released
c02b9e8c-2294-4fee-8fec-03a026471cdd	nationwidechildrens.org_ssf.TCGA-D8-A1JU.xml	959247d93862b8aa8990d8417ba25677	15612	released
e76a626e-f4a3-4290-95e2-e6e5d3556312	nationwidechildrens.org_ssf.TCGA-D8-A1XU.xml	52895b2768634be2bc8f3ea41c26e799	15658	released
a5fbb509-798a-41d0-9d48-a82a7f1a98a3	nationwidechildrens.org_ssf.TCGA-B6-A408.xml	48b0a787b68a9f0a2306105330a61661	15053	released
81bd3c14-9ef0-450a-933b-a76010c083d1	nationwidechildrens.org_ssf.TCGA-A8-A0AD.xml	dc3c782e5d7593928b39c2ec10e358ab	15734	released
fc68226c-e4fa-47c1-bd7d-80ca5ff121c1	nationwidechildrens.org_ssf.TCGA-E2-A15J.xml	59a3552cae3a9382d29ce23577632784	15710	released
7249a1c1-62c7-4c6c-bbdc-4f877d27e1e9	nationwidechildrens.org_ssf.TCGA-BH-A18I.xml	a53e7c6010d938a92516eca6d319c040	15665	released
d20169fb-3fd5-4609-9588-5baa5fbb2bb1	nationwidechildrens.org_ssf.TCGA-AN-A0FX.xml	170c2df08d9f362facb99beef59bb928	15520	released
d7917050-43f6-4df2-b260-263e7ca15a12	nationwidechildrens.org_ssf.TCGA-D8-A27F.xml	8a86cd11ba66280f0e3527c4dbc0db33	15657	released
15eef750-67eb-4b8c-ae9b-89b9c4441631	nationwidechildrens.org_ssf.TCGA-BH-A0BQ.xml	77ed125dceca8b0274840ae567812b09	18842	released
247c1de6-c2c2-4fb3-ac67-fd8e852518ce	nationwidechildrens.org_ssf.TCGA-E2-A9RU.xml	372d980dffca8e3c76c0cae1cea2e5df	15062	released
6357ed12-2f79-4dc5-b8e9-a84ebea57485	nationwidechildrens.org_ssf.TCGA-C8-A26W.xml	0eae96345fc948f9637ab64d5d1c5323	15674	released
f08fb720-e081-47f8-8dad-d1aa0c033190	nationwidechildrens.org_ssf.TCGA-AR-A0TX.xml	c2f3794c0e9bdfe123782ba68d11079b	15661	released
b048368c-ca85-42a8-86ec-5ef807e96c43	nationwidechildrens.org_ssf.TCGA-E9-A1RD.xml	e3dce37ab2fd4964ef7eaf8abd285b70	18963	released
0a811686-493b-4b36-ba9b-cb38fed00a4b	nationwidechildrens.org_ssf.TCGA-AQ-A7U7.xml	c092326edb3fb54484e7debe76e4685a	15142	released
c5fcd8ee-5273-49c8-b5e4-385a996789f8	nationwidechildrens.org_ssf.TCGA-E2-A14P.xml	7b34f48740d8452cdf98f1ac58940230	15710	released
f6c08268-5848-458a-b81a-3db42758b3bb	nationwidechildrens.org_ssf.TCGA-A2-A0CK.xml	3b2cb01698f7b75ff65e8f1a0a92f684	15055	released
1d00a2f6-b7ca-4bc8-bb0e-2afd63bd8bc4	nationwidechildrens.org_ssf.TCGA-E9-A5UO.xml	84abbfe4b0fd392f389e1bbebe6733a5	14815	released
448048d3-2bd7-4085-b74c-3fa753789dc1	nationwidechildrens.org_ssf.TCGA-D8-A3Z6.xml	91d0ae393e0cd6782a03a4fd54fed26f	14827	released
73c2b098-2cab-4044-b93a-175d65f7d3de	nationwidechildrens.org_ssf.TCGA-A8-A097.xml	113a8f8b5d7a73e1fd22d8c97935e2b0	15707	released
456f1dbb-4d99-4bbd-9eb3-5307e0d07a37	nationwidechildrens.org_ssf.TCGA-A7-A0CJ.xml	3e6fbedc58f606110540edddb25739fd	15544	released
b8400b0f-5bf9-47a1-8435-8f60336bd7d2	nationwidechildrens.org_ssf.TCGA-AO-A12C.xml	d25ee29d002d3c4e7f7114ea15bbf094	15714	released
ac3d5b19-cf20-4944-81dc-75ba10749366	nationwidechildrens.org_ssf.TCGA-A8-A085.xml	3d812c539bfdf82a15a8f9bc6cdbe740	15697	released
b5676135-a7ff-493b-9c88-39bf444c6ea4	nationwidechildrens.org_ssf.TCGA-C8-A1HM.xml	e8294940d62cda1401e78b63c2924b7b	15628	released
27cb9cba-ef24-4936-ae48-f4621813b953	nationwidechildrens.org_ssf.TCGA-C8-A1HO.xml	d4ae3e4501fa505a4d22a3c71c8d1a71	15628	released
25a30e18-af73-46b2-8fc9-3b53b471b214	nationwidechildrens.org_ssf.TCGA-D8-A1XM.xml	e0f466ed32da96955766da4f6108c257	15643	released
5756f490-da98-4b7e-a23d-49e6e4a2f118	nationwidechildrens.org_ssf.TCGA-AR-A2LK.xml	141964d28c298522e06835c358f51343	15865	released
25d943da-9d10-48f6-8a80-c3ac9b6fe0cb	nationwidechildrens.org_ssf.TCGA-E9-A22H.xml	c109824731830ad7338f4b918d81bdec	15645	released
ab50b61b-887d-4968-80fe-8613ba0ccdea	nationwidechildrens.org_ssf.TCGA-AR-A24V.xml	57ad405a4933f713051ef4e3f6c70a8b	15833	released
abff55d4-9445-4a1d-9deb-5be03578725b	nationwidechildrens.org_ssf.TCGA-E2-A1BC.xml	e8c6be29f4cc777ea7a487320cf33086	18980	released
823fd9d3-040b-47d7-a6a9-eccaa8da6b09	nationwidechildrens.org_ssf.TCGA-BH-A204.xml	6f819baf25b405f38e6242db2aea3dd2	15792	released
1ece8fc9-38c5-48b0-b56a-37eb08c2c667	nationwidechildrens.org_ssf.TCGA-E9-A1R5.xml	b3af9d60836e91108343110a4720f602	15642	released
6fccce65-b598-441e-93ea-93f913975b52	nationwidechildrens.org_ssf.TCGA-LD-A7W6.xml	f9fa11a8de125a0292a0f22992b3f07c	14957	released
d9d2502a-8025-4e19-a010-fb87ff0469cc	nationwidechildrens.org_ssf.TCGA-B6-A0X4.xml	3877bd87b98f4c895e6e9a1d570d26ed	15585	released
672574bc-10ac-4db5-937f-8df8eb3ce929	nationwidechildrens.org_ssf.TCGA-A7-A4SE.xml	e7a38f8e1676da4df3274ce0d64194a9	17927	released
d95f2075-1c3f-43c6-9051-8fee8dd59f11	nationwidechildrens.org_ssf.TCGA-HN-A2OB.xml	e3b691cbd8d6390700733cecee1c99ae	15833	released
a399381b-526d-4f25-b81c-c25530999e7b	nationwidechildrens.org_ssf.TCGA-E2-A1LK.xml	d04a2718b53ff73c963cc3195535d7c2	15761	released
529bcc3a-a374-4e05-a5d7-f9f83f263ee4	nationwidechildrens.org_ssf.TCGA-D8-A1J8.xml	c3ef02666b70727ad5471960311b5996	15621	released
161c299a-073a-4833-89c8-251905f2bef6	nationwidechildrens.org_ssf.TCGA-BH-A0BF.xml	aabe0acda5686ddb0c1a379fd2850ca8	15726	released
94da9d47-5462-480a-8c9c-27f01603245b	nationwidechildrens.org_ssf.TCGA-BH-A0AU.xml	79f496d66079ae9557b77a463498bc9e	15729	released
e3536e19-4c9c-4304-aeb3-d68ebd5a4014	nationwidechildrens.org_ssf.TCGA-BH-A6R9.xml	c9bf3b5b826e625cf05d4d7165a0f40f	14833	released
f22e8c7a-8098-46dd-8e14-0f933ee993fa	nationwidechildrens.org_ssf.TCGA-AR-A0TR.xml	062872fc59bf043af7f7901c894f594a	15669	released
38080a10-c608-4d73-8a05-5c38f1ee519e	nationwidechildrens.org_ssf.TCGA-D8-A1JK.xml	b60694c16bad64582c218bfead81507c	15663	released
cc3839e3-6ba8-4541-bdaf-d7de4b6aeebe	nationwidechildrens.org_ssf.TCGA-BH-A1EU.xml	c3df844e773f07087d87de6f01c88a9d	15717	released
3218301f-bfb5-4b74-859d-9f62631c3c01	nationwidechildrens.org_ssf.TCGA-A8-A091.xml	98fb295f716ab7a8570b1bb20e2a71ec	15738	released
6bc32a60-898e-46f0-a72a-f3a154b38349	nationwidechildrens.org_ssf.TCGA-B6-A0RL.xml	56099b024b36bc8e3a7628ac8d1f0363	15641	released
266ece2f-e985-4322-9ee6-3676382bd771	nationwidechildrens.org_ssf.TCGA-A2-A0SW.xml	4228224585ab6a240d09b6573410d51d	15677	released
acfaa57b-db6f-4f73-9d10-ba7b6bc0a5e6	nationwidechildrens.org_ssf.TCGA-A8-A09X.xml	c09fa75bc65295f7e9bc3050cd5e9c46	15708	released
02b12d31-7d21-423c-acd4-7d057cf43837	nationwidechildrens.org_ssf.TCGA-EW-A6SD.xml	89380d5d46c8c761ff84386f3ef3d9cd	14785	released
b4cd8a47-c516-47bc-908e-3d3e60ed99b6	nationwidechildrens.org_ssf.TCGA-BH-A0H6.xml	17eb513855bd9372473791725a27b4cf	15718	released
b8a17e3d-f676-4f1c-b572-5a84164b22bf	nationwidechildrens.org_ssf.TCGA-OL-A5S0.xml	f4c9324b1693c321c922e1bc34ea4f51	15073	released
5646c259-9c51-4844-adc1-6fd3c561e913	nationwidechildrens.org_ssf.TCGA-E9-A1N5.xml	9a174a06200022aa323e98c7944287c2	18999	released
855a8164-2eae-496b-9bcd-f6895919551d	nationwidechildrens.org_ssf.TCGA-A2-A0EX.xml	03c0ec42e2dad19b1f090969cd804a4c	15761	released
139193b4-7911-4526-b86a-2705332355d7	nationwidechildrens.org_ssf.TCGA-C8-A12M.xml	2018187420ca069cffa9e507eba5303a	15711	released
d9752cda-36a4-4fbd-bc41-54b7ab2bba44	nationwidechildrens.org_ssf.TCGA-E2-A15D.xml	bc943789bf5d3882d7fcbf63d3ddf025	15836	released
f07802d4-528f-4481-b8a8-5b731301cd4f	nationwidechildrens.org_ssf.TCGA-BH-A18U.xml	c57735ea681167c31f1c6b1572d22ade	15702	released
ca5af08b-668b-4c2d-b5ef-39632f9f2f16	nationwidechildrens.org_ssf.TCGA-AN-A0FS.xml	7e8b63444f161160e3f928df068ab1f2	15521	released
7eb62237-6a53-4303-b585-a935fd083772	nationwidechildrens.org_ssf.TCGA-D8-A1JA.xml	0fa82a19dc16e79ccba8a42de14b1a96	15622	released
14f9380b-00ef-436b-b60b-cf8548b84edf	nationwidechildrens.org_ssf.TCGA-A2-A1FW.xml	ed276d73e889209b2fa25f75e3a0c55b	15726	released
70964c22-6465-4601-82af-b546e0ddb852	nationwidechildrens.org_ssf.TCGA-A1-A0SJ.xml	4600045025d27731aa4008a953113403	15722	released
b560b974-bc5a-4012-a983-3756a8a8d986	nationwidechildrens.org_ssf.TCGA-A2-A0D0.xml	882d509151ad36d8a50f473bfb42e4ee	15759	released
e0fa31b3-6ccf-46e1-a642-858d361a020c	nationwidechildrens.org_ssf.TCGA-AR-A24N.xml	91c80dfdaefbec1c920aa6f8952a64f2	15785	released
9276809f-191a-4700-be9e-7faaf5fedd93	nationwidechildrens.org_ssf.TCGA-A2-A04V.xml	61d1ae9190de001afc8ec05264d6f7ef	15760	released
9eeb8652-29b6-4e6e-8a93-1c23d70eddbc	nationwidechildrens.org_ssf.TCGA-D8-A27R.xml	e325c3c6e22073c1217d32b00896b666	15659	released
1ef7bb92-ddb2-4267-a140-da0f86a19999	nationwidechildrens.org_ssf.TCGA-B6-A0RO.xml	41c49114cb2159157f89a680d3562e7e	15643	released
4cb283d5-27ae-4eb7-bd0c-6636bded8168	nationwidechildrens.org_ssf.TCGA-AR-A2LQ.xml	dcee9b4b21419843a0024c5c6e855c7f	15827	released
8d607278-c9d5-400d-88f8-60b75ca8ea3b	nationwidechildrens.org_ssf.TCGA-A2-A0CU.xml	49dae47596468adbe18229c0f3243b8d	15762	released
6b1a72c0-09de-45b9-8b8f-e66dbcac8644	nationwidechildrens.org_ssf.TCGA-A2-A0CZ.xml	639346f7f683459a90d4281ab3674798	15759	released
30faf40c-2e86-4382-8e20-f01451f134d8	nationwidechildrens.org_ssf.TCGA-AO-A0J8.xml	ac9126450ffaabe165f84af1b90f2407	15670	released
ce2715f0-9470-4276-9845-fd0da54860cb	nationwidechildrens.org_ssf.TCGA-BH-A0W3.xml	6131145625864c4b7301ea1bd23b985b	15631	released
e19df8e6-b415-4ff7-bc0d-5382ed7865be	nationwidechildrens.org_ssf.TCGA-E9-A1ND.xml	4383ae07d3fe6262cfeae4fc46443a9d	18962	released
b8915bca-2b4f-405a-a8e3-96b51e2b7cf9	nationwidechildrens.org_ssf.TCGA-C8-A131.xml	2e7ccda6312bd47df96bfdb59eed3338	15701	released
51973fab-e011-482f-8ae0-5164786c23de	nationwidechildrens.org_ssf.TCGA-A7-A426.xml	70ebca58b358a613e4b3e154ab7b4d09	14874	released
44f54cfd-8dd6-4ab9-a35f-3a0dc1a5a46f	nationwidechildrens.org_ssf.TCGA-E9-A22B.xml	79dd926738c4a5fc68e7681f1fb77225	15693	released
2183e840-52e0-46d4-9e54-47d7a348b954	nationwidechildrens.org_ssf.TCGA-A8-A07U.xml	3585f56c1d8db941812ecc08643beddb	15708	released
07f9368f-93fd-40d9-8265-9e6d0575035f	nationwidechildrens.org_ssf.TCGA-BH-A0HA.xml	36ba7b13f0712ebee890ee7b49104a32	15714	released
523b3097-aed3-44ae-b82e-c851de83999c	nationwidechildrens.org_ssf.TCGA-B6-A0I2.xml	b5b116807787ce798cb458a2442bc55e	18766	released
634295bd-6acf-4abd-a162-811a286d8343	nationwidechildrens.org_ssf.TCGA-AR-A0U2.xml	14ef1f6fcfa26ee4381d499498a48b4d	15660	released
8b5c6e15-f2a4-46f3-a0f6-1711eae87541	nationwidechildrens.org_ssf.TCGA-AC-A6IX.xml	72d7e2ed1c8b33301b81cd503fa8e580	24689	released
802a80fb-a36d-4224-b742-189685cdc150	nationwidechildrens.org_ssf.TCGA-B6-A0RG.xml	666ecf28380fb0d41aef40950d21d979	15638	released
84875e38-cbdc-44f7-8d86-3cdefae5534d	nationwidechildrens.org_ssf.TCGA-A7-A0CE.xml	c49ab0bac393dacca89eec5b4136f82e	18937	released
0747a16a-a610-47f7-8233-1684ad61a52c	nationwidechildrens.org_ssf.TCGA-LL-A9Q3.xml	ae0941a2c50d8249faa8b9b6cf6b8845	14802	released
57296f54-1004-417e-9920-ad17cc0bf416	nationwidechildrens.org_ssf.TCGA-A8-A06O.xml	15df980f6db0d25ae7f77aab535bbdb2	15693	released
e4a699b5-7dbb-45df-8dec-b2c80ddec819	nationwidechildrens.org_ssf.TCGA-AC-A5XU.xml	a85571b1d044b6d843615db042b1e003	14785	released
ae411cb0-0b7f-4a88-9e7d-c7807366c0a4	nationwidechildrens.org_ssf.TCGA-C8-A130.xml	d9c4eb6169334b14a1cd422f637eddb8	15700	released
38f6f593-afe7-46b8-b67d-d050ee4fd8dd	nationwidechildrens.org_ssf.TCGA-A2-A0EM.xml	ad2b0010fa681237149547bdcf7631aa	15757	released
d6746976-2edf-42e3-8555-285f6b730369	nationwidechildrens.org_ssf.TCGA-BH-A0DZ.xml	b77fb15cde10a8367131a5a453d791a2	18843	released
b11fd3b0-5e64-488e-9cd9-4ccff0f3d7c9	nationwidechildrens.org_ssf.TCGA-GI-A2C8.xml	f5a252f6a790104ad060eee8a2c0c8b3	15877	released
bd7bb7be-40a8-4f4c-ac3c-5d55ce13fc5e	nationwidechildrens.org_ssf.TCGA-B6-A1KN.xml	988de255e35e2eabdf2eed7afbe8fcfd	15567	released
78897dd8-888c-4630-ae48-b63d945a1c01	nationwidechildrens.org_ssf.TCGA-BH-A0B5.xml	1a582b865486d78ba701f7795ea49e01	15725	released
97751d86-5e90-49a0-93b9-802c06dc53a5	nationwidechildrens.org_ssf.TCGA-E9-A3X8.xml	db88085aed86c0968977af8fe1f9a770	14861	released
caf0c2e7-950a-4ad2-bb34-48aaab9b9c28	nationwidechildrens.org_ssf.TCGA-BH-A0HP.xml	db45c8b52acd6f8296d54dbc8d25f465	15637	released
0833aa9e-38a2-492f-9c67-6c25bc6afe0d	nationwidechildrens.org_ssf.TCGA-AR-A2LE.xml	9225dc5e67d6df45d885b5853e9e1630	15861	released
00a19cf8-7c4d-4fc8-8919-709454bebaf7	nationwidechildrens.org_ssf.TCGA-A8-A07I.xml	95a6f1aa2e302b4f42df73330be83271	15696	released
4120ff79-f8f2-4955-b9e1-79a3ac2a43ba	nationwidechildrens.org_ssf.TCGA-AC-A6NO.xml	95ee658fb00d70408ad6a262cc8fac7a	14803	released
e0ec69d2-6abb-4df2-be80-486ac459e936	nationwidechildrens.org_ssf.TCGA-EW-A2FS.xml	21a0f90d0e69d6c7c0657e9dc7de0966	15689	released
bce71807-1b32-4ccc-8703-60556d298881	nationwidechildrens.org_ssf.TCGA-E9-A5UP.xml	1b80e1c2ce2b856bb6c4497b4c6f44e9	14897	released
2597d79c-84e0-4661-86aa-a6ad04eebd49	nationwidechildrens.org_ssf.TCGA-A8-A0A6.xml	3db12211d81e875dc56ef7038286ed9d	15697	released
7f0d1081-3852-4277-9b70-b66e5d499b50	nationwidechildrens.org_ssf.TCGA-GM-A2DN.xml	97de1663b025f7552af92c6843b504f3	15764	released
891eb7d6-6bd0-4ae0-8eb7-21ae5af476d1	nationwidechildrens.org_ssf.TCGA-LL-A5YL.xml	645379d575ddfc4a3ba2eac73e3b2622	14793	released
51905733-fa1f-446b-b896-55fc98ff3d00	nationwidechildrens.org_ssf.TCGA-C8-A12Z.xml	d4260c709a25b0ff4e64f705fa8f5c78	15704	released
d57f3bd1-123a-4db9-bb7e-6a8c7b59bfbb	nationwidechildrens.org_ssf.TCGA-C8-A1HG.xml	694d110a92a6752c73a46d38185319d9	15630	released
b5a42fad-4b5e-4f46-9d68-7a7aba0c0e56	nationwidechildrens.org_ssf.TCGA-D8-A1XQ.xml	4a0806444a8125d5140b50c4846c6399	15660	released
2ad1f67e-8b7c-48c7-80bf-e9f1ae669fd5	nationwidechildrens.org_ssf.TCGA-D8-A3Z5.xml	7abcc66275f51d34246cc7fb361058d0	14819	released
952307d4-96d7-4524-a6ac-d4ab62453327	nationwidechildrens.org_ssf.TCGA-OL-A5D7.xml	7a7299f656ac26c9706d99b920d6d634	15014	released
6fe36c15-2a4e-42aa-944e-62c779e317c3	nationwidechildrens.org_ssf.TCGA-WT-AB41.xml	b339f51c68161bf246a8c3cd5bba9990	15071	released
e80d54ba-5268-4a49-bc29-cb10fe873141	nationwidechildrens.org_ssf.TCGA-A7-A0DC.xml	43e92ce0ea83b5b23b4f7693b27662bb	18747	released
6d23c429-c96f-4844-b076-90ab52e4f30f	nationwidechildrens.org_ssf.TCGA-GM-A2D9.xml	48483de7b969f4b45a570019b2616e6f	15655	released
d0ec6f8b-be45-4dd9-b8fb-5cc35886de25	nationwidechildrens.org_ssf.TCGA-E9-A243.xml	d000d8768f3e35201f0e1d59f7d2438d	15642	released
87128ed6-9474-4f30-96b6-f684ba4215d3	nationwidechildrens.org_ssf.TCGA-E2-A1BD.xml	794537794a1bcf4c7bf35c94e167387c	15679	released
aaf19df9-3e48-4508-9973-82695a83e3d4	nationwidechildrens.org_ssf.TCGA-A8-A08Z.xml	87ec7edb07ec03f5acced836ead8489b	15701	released
9a9f9e86-77d9-4a0e-8ff2-870fd382b264	nationwidechildrens.org_ssf.TCGA-A2-A0T7.xml	d62e23b215d2d32f72ae1b8f035b0ff1	15699	released
8a35e714-e693-456b-8f73-7609dbdaea83	nationwidechildrens.org_ssf.TCGA-AC-A8OR.xml	250b4443eb0916269461ae1d5caa5059	14780	released
53f647d6-2370-4c50-a262-dcb7d3a668f0	nationwidechildrens.org_ssf.TCGA-E2-A15R.xml	eeacd5f6716ac8f1323db8e4d93d8010	15712	released
8d98d2a3-59d9-4698-bf71-67abd9ea8407	nationwidechildrens.org_ssf.TCGA-E9-A1N4.xml	d87fae241ec6dbfaeaf5feb2e13fc3df	18999	released
7f9c5995-4309-4d39-84d4-e87bc092cb11	nationwidechildrens.org_ssf.TCGA-BH-A0C7.xml	546973386df64dba4b919228004ca35b	15411	released
f13b18f9-8357-4cb5-ba43-c597cdd4fdd4	nationwidechildrens.org_ssf.TCGA-E2-A2P6.xml	fb8070cd20d69dc5de50976591506327	15766	released
ff779323-91e9-4342-851f-6aee587c401c	nationwidechildrens.org_ssf.TCGA-A2-A4RY.xml	8b003b7ae8f3c5c5679c8e57e4c547d9	15034	released
c683f263-8ef6-4e56-8ee9-9424b954d3c6	nationwidechildrens.org_ssf.TCGA-AO-A0JC.xml	25848514a52751afe2304e6a0f5befc2	15670	released
f5516aaf-82b9-4e88-8aa4-4ad6821e6d6f	nationwidechildrens.org_ssf.TCGA-S3-A6ZG.xml	aecf94ea2bd474bf16ca775c0f16289a	14936	released
f5650207-3d47-40a1-877f-c4a96ba1e95d	nationwidechildrens.org_ssf.TCGA-D8-A73U.xml	536d72976866798a6590daca27e0c745	14925	released
b9aac9e8-821a-4f5a-9509-762f85034414	nationwidechildrens.org_ssf.TCGA-E9-A245.xml	cadc325e50049cc9f17ed8e65e1c5e83	15641	released
080b04a7-57b6-4748-b8cc-b41d55c5b30c	nationwidechildrens.org_ssf.TCGA-A2-A0CO.xml	74fc77f70abeca7adc55457ce8ac0302	15743	released
